version_group_id,move_id,can_use_move,type_id,quality_id,category_id,power,accuracy,pp,priority,min_hits,max_hits,infliction_id,infliction_percent,duration_id,min_turns,max_turns,crit_stage,flinch_percent,effect,recoil_percent,heal_percent,target_id,affinity_id,max_move_id,max_power,z_move_id,z_base_power,z_power_effect,effect_percent
25,30,1,0,0,1,65,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N
25,31,1,0,0,1,15,85,20,0,2,5,0,0,0,0,0,0,0,29,0,0,0,6,\N,\N,\N,\N,\N,\N
25,32,1,0,9,1,1,30,5,0,0,0,0,0,0,0,0,0,0,38,0,0,0,6,\N,\N,\N,\N,\N,\N
25,33,1,0,0,1,40,100,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N
25,34,1,0,4,1,85,100,15,0,0,0,1,30,1,0,0,0,0,6,0,0,0,6,\N,\N,\N,\N,\N,\N
25,35,1,0,4,1,15,90,20,0,0,0,8,100,4,5,6,0,0,42,0,0,0,6,\N,\N,\N,\N,\N,\N
25,36,1,0,0,1,90,85,20,0,0,0,0,0,0,0,0,0,0,48,-25,0,0,4,\N,\N,\N,\N,\N,\N
25,37,1,0,0,1,120,100,10,0,0,0,0,0,0,0,0,0,0,27,0,0,9,5,\N,\N,\N,\N,\N,\N
25,38,1,0,0,1,120,100,15,0,0,0,0,0,0,0,0,0,0,198,-33,0,0,4,\N,\N,\N,\N,\N,\N
25,39,1,0,2,0,0,100,30,0,0,0,0,0,0,0,0,0,0,19,0,0,5,5,\N,\N,\N,\N,\N,\N
25,40,1,3,4,1,15,100,35,0,0,0,5,30,1,0,0,0,0,2,0,0,0,6,\N,\N,\N,\N,\N,\N
25,41,0,6,4,1,25,100,20,0,2,2,5,20,1,0,0,0,0,77,0,0,0,0,\N,\N,\N,\N,\N,\N
25,42,1,6,0,1,25,95,20,0,2,5,0,0,0,0,0,0,0,29,0,0,0,6,\N,\N,\N,\N,\N,\N
25,43,1,0,2,0,0,100,30,0,0,0,0,0,0,0,0,0,0,19,0,0,5,5,\N,\N,\N,\N,\N,\N
25,44,1,16,0,1,60,100,25,0,0,0,0,0,0,0,0,0,30,31,0,0,0,6,\N,\N,\N,\N,\N,\N
25,45,1,0,2,0,0,100,40,0,0,0,0,0,0,0,0,0,0,18,0,0,5,5,\N,\N,\N,\N,\N,\N
25,46,1,0,12,0,0,101,20,-6,0,0,0,0,0,0,0,0,0,28,0,0,0,4,\N,\N,\N,\N,\N,\N
25,47,1,0,1,0,0,55,15,0,0,0,2,0,2,2,4,0,0,1,0,0,0,5,\N,\N,\N,\N,\N,\N
25,48,1,0,1,0,0,55,20,0,0,0,6,0,2,2,5,0,0,49,0,0,0,5,\N,\N,\N,\N,\N,\N
25,49,0,0,0,2,1,90,20,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,\N,\N,\N,\N,\N,\N
25,50,1,0,13,0,0,100,20,0,0,0,13,0,2,4,4,0,0,86,0,0,0,4,\N,\N,\N,\N,\N,\N
25,51,1,3,6,2,40,100,30,0,0,0,0,0,0,0,0,0,0,72,0,0,5,5,\N,\N,\N,\N,\N,\N
25,52,1,9,4,2,40,100,25,0,0,0,4,10,1,0,0,0,0,4,0,0,0,5,\N,\N,\N,\N,\N,\N
25,53,1,9,4,2,90,100,15,0,0,0,4,10,1,0,0,0,0,4,0,0,0,5,\N,\N,\N,\N,\N,\N
25,54,1,14,11,0,0,101,30,0,0,0,0,0,0,0,0,0,0,46,0,0,12,4,\N,\N,\N,\N,\N,\N
25,55,1,10,0,2,40,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N
25,56,1,10,0,2,110,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N
25,57,1,10,0,2,90,100,15,0,0,0,0,0,0,0,0,0,0,257,0,0,4,5,\N,\N,\N,\N,\N,\N
25,58,1,14,4,2,90,100,10,0,0,0,3,10,1,0,0,0,0,5,0,0,0,5,\N,\N,\N,\N,\N,\N
25,59,1,14,4,2,110,70,5,0,0,0,3,10,1,0,0,0,0,260,0,0,5,5,\N,\N,\N,\N,\N,\N
25,60,1,13,4,2,65,100,20,0,0,0,6,10,2,2,5,0,0,76,0,0,0,5,\N,\N,\N,\N,\N,\N
25,61,1,10,6,2,65,100,20,0,0,0,0,0,0,0,0,0,0,70,0,0,0,5,\N,\N,\N,\N,\N,\N
25,62,1,14,6,2,65,100,20,0,0,0,0,0,0,0,0,0,0,68,0,0,0,5,\N,\N,\N,\N,\N,\N
25,63,1,0,0,2,150,90,5,0,0,0,0,0,0,0,0,0,0,80,0,0,0,5,\N,\N,\N,\N,\N,\N
25,64,1,2,0,1,35,100,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N
25,65,1,2,0,1,80,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N
25,66,0,1,0,1,80,80,20,0,0,0,0,0,0,0,0,0,0,48,-25,0,0,0,\N,\N,\N,\N,\N,\N
25,67,1,1,0,1,1,100,20,0,0,0,0,0,0,0,0,0,0,196,0,0,0,6,\N,\N,\N,\N,\N,\N
25,68,1,1,0,1,1,100,20,-5,0,0,0,0,0,0,0,0,0,89,0,0,13,4,\N,\N,\N,\N,\N,\N
25,69,1,1,0,1,1,100,20,0,0,0,0,0,0,0,0,0,0,87,0,0,0,6,\N,\N,\N,\N,\N,\N
25,70,1,0,0,1,80,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N
25,71,1,11,8,2,20,100,25,0,0,0,0,0,0,0,0,0,0,3,50,0,0,6,\N,\N,\N,\N,\N,\N
25,72,1,11,8,2,40,100,15,0,0,0,0,0,0,0,0,0,0,3,50,0,0,6,\N,\N,\N,\N,\N,\N
25,73,1,11,1,0,0,90,10,0,0,0,18,0,1,0,0,0,0,84,0,0,0,5,\N,\N,\N,\N,\N,\N
25,74,1,0,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,316,0,0,7,5,\N,\N,\N,\N,\N,\N
25,75,1,11,0,1,55,95,25,0,0,0,0,0,0,0,0,1,0,43,0,0,5,5,\N,\N,\N,\N,\N,\N
25,76,1,11,0,2,120,100,10,0,0,0,0,0,0,0,0,0,0,151,0,0,0,5,\N,\N,\N,\N,\N,\N
25,77,1,3,1,0,0,75,35,0,0,0,5,0,1,0,0,0,0,66,0,0,0,5,\N,\N,\N,\N,\N,\N
25,78,1,11,1,0,0,75,30,0,0,0,1,0,1,0,0,0,0,67,0,0,0,5,\N,\N,\N,\N,\N,\N
25,79,1,11,1,0,0,75,15,0,0,0,2,0,2,2,4,0,0,1,0,0,0,5,\N,\N,\N,\N,\N,\N
25,80,1,11,0,2,120,100,10,0,0,0,0,0,0,0,0,0,0,27,0,0,9,5,\N,\N,\N,\N,\N,\N
25,81,1,6,2,0,0,95,40,0,0,0,0,0,0,0,0,0,0,60,0,0,5,5,\N,\N,\N,\N,\N,\N
25,82,0,15,0,2,1,100,10,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,\N,\N,\N,\N,\N,\N
25,83,1,9,4,2,35,85,15,0,0,0,8,100,4,5,6,0,0,42,0,0,0,6,\N,\N,\N,\N,\N,\N
25,84,1,12,4,2,40,100,30,0,0,0,1,10,1,0,0,0,0,6,0,0,0,5,\N,\N,\N,\N,\N,\N
25,85,1,12,4,2,90,100,15,0,0,0,1,10,1,0,0,0,0,6,0,0,0,5,\N,\N,\N,\N,\N,\N
25,86,1,12,1,0,0,90,20,0,0,0,1,0,1,0,0,0,0,67,0,0,0,5,\N,\N,\N,\N,\N,\N
25,87,1,12,4,2,110,70,10,0,0,0,1,30,1,0,0,0,0,152,0,0,0,6,\N,\N,\N,\N,\N,\N
25,88,1,5,0,1,50,90,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N
25,89,1,4,0,1,100,100,10,0,0,0,0,0,0,0,0,0,0,147,0,0,4,5,\N,\N,\N,\N,\N,\N
25,90,1,4,9,1,1,30,5,0,0,0,0,0,0,0,0,0,0,38,0,0,0,6,\N,\N,\N,\N,\N,\N
25,91,1,4,0,1,80,100,10,0,0,0,0,0,0,0,0,0,0,256,0,0,0,5,\N,\N,\N,\N,\N,\N
25,92,1,3,1,0,0,90,10,0,0,0,5,0,1,15,15,0,0,33,0,0,0,5,\N,\N,\N,\N,\N,\N
25,93,1,13,4,2,50,100,25,0,0,0,6,10,2,2,5,0,0,76,0,0,0,5,\N,\N,\N,\N,\N,\N
25,94,1,13,6,2,90,100,10,0,0,0,0,0,0,0,0,0,0,72,0,0,0,5,\N,\N,\N,\N,\N,\N
25,95,1,13,1,0,0,60,20,0,0,0,2,0,2,2,4,0,0,1,0,0,0,5,\N,\N,\N,\N,\N,\N
25,96,0,13,2,0,0,101,40,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,\N,\N,\N,\N,\N,\N
25,97,1,13,2,0,0,101,30,0,0,0,0,0,0,0,0,0,0,52,0,0,7,5,\N,\N,\N,\N,\N,\N
25,98,1,0,0,1,40,100,30,1,0,0,0,0,0,0,0,0,0,103,0,0,0,6,\N,\N,\N,\N,\N,\N
25,99,0,0,0,1,20,100,20,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,\N,\N,\N,\N,\N,\N
25,100,1,13,13,0,0,101,20,-6,0,0,0,0,0,0,0,0,0,153,0,0,7,4,\N,\N,\N,\N,\N,\N
25,101,1,7,0,2,1,100,15,0,0,0,0,0,0,0,0,0,0,87,0,0,0,6,\N,\N,\N,\N,\N,\N
25,102,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,82,0,0,0,4,\N,\N,\N,\N,\N,\N
25,103,1,0,2,0,0,85,40,0,0,0,0,0,0,0,0,0,0,59,0,0,0,5,\N,\N,\N,\N,\N,\N
25,104,1,0,2,0,0,101,15,0,0,0,0,0,0,0,0,0,0,16,0,0,7,5,\N,\N,\N,\N,\N,\N
25,105,1,0,3,0,0,101,5,0,0,0,0,0,0,0,0,0,0,32,0,50,7,6,\N,\N,\N,\N,\N,\N
25,106,1,0,2,0,0,101,30,0,0,0,0,0,0,0,0,0,0,11,0,0,7,5,\N,\N,\N,\N,\N,\N
25,107,1,0,2,0,0,101,10,0,0,0,0,0,0,0,0,0,0,108,0,0,7,5,\N,\N,\N,\N,\N,\N
25,108,1,0,2,0,0,100,20,0,0,0,0,0,0,0,0,0,0,23,0,0,0,5,\N,\N,\N,\N,\N,\N
25,109,1,7,1,0,0,100,10,0,0,0,6,0,2,2,5,0,0,49,0,0,0,5,\N,\N,\N,\N,\N,\N
25,110,1,10,2,0,0,101,40,0,0,0,0,0,0,0,0,0,0,11,0,0,7,5,\N,\N,\N,\N,\N,\N
25,111,1,0,2,0,0,101,40,0,0,0,0,0,0,0,0,0,0,156,0,0,7,5,\N,\N,\N,\N,\N,\N
25,112,0,13,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,51,0,0,7,0,\N,\N,\N,\N,\N,\N
25,113,1,13,11,0,0,101,30,0,0,0,0,0,0,0,0,0,0,35,0,0,12,5,\N,\N,\N,\N,\N,\N
25,114,1,14,10,0,0,101,30,0,0,0,0,0,0,0,0,0,0,25,0,0,10,4,\N,\N,\N,\N,\N,\N
25,115,1,13,11,0,0,101,20,0,0,0,0,0,0,0,0,0,0,65,0,0,12,5,\N,\N,\N,\N,\N,\N
25,116,1,0,13,0,0,101,30,0,0,0,0,0,0,0,0,0,0,47,0,0,7,4,\N,\N,\N,\N,\N,\N
25,117,0,0,0,1,1,101,10,1,0,0,0,0,0,0,0,0,0,26,0,0,7,0,\N,\N,\N,\N,\N,\N
25,118,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,83,0,0,7,4,\N,\N,\N,\N,\N,\N
25,119,0,2,13,0,0,101,20,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,\N,\N,\N,\N,\N,\N
25,120,1,0,0,1,200,100,5,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,\N,\N,\N,\N,\N,\N
25,121,0,0,0,1,100,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
25,122,1,7,4,1,30,100,30,0,0,0,1,30,1,0,0,0,0,6,0,0,0,6,\N,\N,\N,\N,\N,\N
25,123,1,3,4,2,30,70,20,0,0,0,5,40,1,0,0,0,0,2,0,0,0,6,\N,\N,\N,\N,\N,\N
25,124,1,3,4,2,65,100,20,0,0,0,5,30,1,0,0,0,0,2,0,0,0,6,\N,\N,\N,\N,\N,\N
25,125,0,4,0,1,65,85,20,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,\N,\N,\N,\N,\N,\N
25,126,1,9,4,2,110,85,5,0,0,0,4,10,1,0,0,0,0,4,0,0,0,5,\N,\N,\N,\N,\N,\N
25,127,1,10,0,1,80,100,15,0,0,0,0,0,0,0,0,0,20,31,0,0,0,5,\N,\N,\N,\N,\N,\N
25,128,0,10,4,1,35,85,15,0,0,0,8,100,4,5,6,0,0,42,0,0,0,0,\N,\N,\N,\N,\N,\N
25,129,1,0,0,2,60,101,20,0,0,0,0,0,0,0,0,0,0,17,0,0,5,5,\N,\N,\N,\N,\N,\N
25,130,0,0,0,1,130,100,10,0,0,0,0,100,0,0,0,0,0,145,0,0,0,0,\N,\N,\N,\N,\N,\N
25,131,0,0,0,1,20,100,15,0,2,5,0,0,0,0,0,0,0,29,0,0,0,0,\N,\N,\N,\N,\N,\N
25,132,0,0,6,1,10,100,35,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,\N,\N,\N,\N,\N,\N
25,133,1,13,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,54,0,0,7,5,\N,\N,\N,\N,\N,\N
25,134,0,13,2,0,0,80,15,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,\N,\N,\N,\N,\N,\N
25,135,1,0,3,0,0,101,5,0,0,0,0,0,0,0,0,0,0,32,0,50,7,6,\N,\N,\N,\N,\N,\N
25,136,1,1,0,1,130,90,10,0,0,0,0,0,0,0,0,0,0,45,0,0,0,5,\N,\N,\N,\N,\N,\N
25,137,1,0,1,0,0,100,30,0,0,0,1,0,1,0,0,0,0,67,0,0,0,5,\N,\N,\N,\N,\N,\N
25,138,1,13,8,2,100,100,15,0,0,0,0,0,0,0,0,0,0,8,50,0,0,3,\N,\N,\N,\N,\N,\N
25,139,1,3,1,0,0,90,40,0,0,0,5,0,1,0,0,0,0,66,0,0,5,5,\N,\N,\N,\N,\N,\N
25,140,0,0,0,1,15,85,20,0,2,5,0,0,0,0,0,0,0,29,0,0,0,0,\N,\N,\N,\N,\N,\N
25,141,1,6,8,1,80,100,10,0,0,0,0,0,0,0,0,0,0,3,50,0,0,6,\N,\N,\N,\N,\N,\N
25,142,0,0,1,0,0,75,10,0,0,0,2,0,2,2,4,0,0,1,0,0,0,0,\N,\N,\N,\N,\N,\N
25,143,1,2,0,1,140,90,5,0,0,0,0,0,0,0,0,1,30,75,0,0,0,5,\N,\N,\N,\N,\N,\N
25,144,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,57,0,0,0,5,\N,\N,\N,\N,\N,\N
25,145,0,10,6,2,40,100,30,0,0,0,0,0,0,0,0,0,0,70,0,0,5,0,\N,\N,\N,\N,\N,\N
25,146,0,0,4,1,70,100,10,0,0,0,6,20,2,2,5,0,0,76,0,0,0,0,\N,\N,\N,\N,\N,\N
25,147,1,11,1,0,0,100,15,0,0,0,2,0,2,2,4,0,0,1,0,0,0,6,\N,\N,\N,\N,\N,\N
25,148,0,0,2,0,0,100,20,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,\N,\N,\N,\N,\N,\N
25,149,0,13,0,2,1,100,15,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,\N,\N,\N,\N,\N,\N
25,150,1,0,13,0,0,101,40,0,0,0,0,0,0,0,0,0,0,85,0,0,7,4,\N,\N,\N,\N,\N,\N
25,151,1,3,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,51,0,0,7,5,\N,\N,\N,\N,\N,\N
25,152,1,10,0,1,100,90,10,0,0,0,0,0,0,0,0,1,0,43,0,0,0,5,\N,\N,\N,\N,\N,\N
25,153,1,0,0,1,250,100,5,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,\N,\N,\N,\N,\N,\N
25,154,1,0,0,1,18,80,15,0,2,5,0,0,0,0,0,0,0,29,0,0,0,6,\N,\N,\N,\N,\N,\N
25,155,0,4,0,1,50,90,10,0,2,2,0,0,0,0,0,0,0,44,0,0,0,0,\N,\N,\N,\N,\N,\N
25,156,1,13,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,37,0,0,7,5,\N,\N,\N,\N,\N,\N
25,157,1,5,0,1,75,90,10,0,0,0,0,0,0,0,0,0,30,31,0,0,5,6,\N,\N,\N,\N,\N,\N
25,158,0,0,0,1,80,90,15,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,\N,\N,\N,\N,\N,\N
25,159,0,0,2,0,0,101,30,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,\N,\N,\N,\N,\N,\N
25,160,1,0,13,0,0,101,30,0,0,0,0,0,0,0,0,0,0,30,0,0,7,3,\N,\N,\N,\N,\N,\N
25,161,1,0,4,2,80,100,10,0,0,0,0,0,0,0,0,0,0,36,0,0,0,5,\N,\N,\N,\N,\N,\N
25,162,1,0,0,1,1,90,10,0,0,0,0,0,0,0,0,0,0,40,0,0,0,6,\N,\N,\N,\N,\N,\N
25,163,1,0,0,1,70,100,20,0,0,0,0,0,0,0,0,1,0,43,0,0,0,5,\N,\N,\N,\N,\N,\N
25,164,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,79,0,0,7,5,\N,\N,\N,\N,\N,\N
25,165,1,0,0,1,50,101,1,0,0,0,0,0,0,0,0,0,0,254,0,-25,9,4,\N,\N,\N,\N,\N,\N
25,166,1,0,13,0,0,101,1,0,0,0,0,0,0,0,0,0,0,95,0,0,0,4,\N,\N,\N,\N,\N,\N
25,167,1,1,0,1,10,90,10,0,3,3,0,0,0,0,0,0,0,104,0,0,0,5,\N,\N,\N,\N,\N,\N
25,168,1,16,0,1,60,100,25,0,0,0,0,0,0,0,0,0,0,105,0,0,0,5,\N,\N,\N,\N,\N,\N
25,169,0,6,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,\N,\N,\N,\N,\N,\N
25,170,0,0,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,\N,\N,\N,\N,\N,\N
25,171,0,7,1,0,0,100,15,0,0,0,9,0,1,0,0,0,0,107,0,0,0,0,\N,\N,\N,\N,\N,\N
25,172,1,9,4,1,60,100,25,0,0,0,4,10,1,0,0,0,0,125,0,0,0,5,\N,\N,\N,\N,\N,\N
25,173,1,0,0,2,50,100,15,0,0,0,0,0,0,0,0,0,30,92,0,0,0,4,\N,\N,\N,\N,\N,\N
25,174,1,7,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,109,0,0,13,3,\N,\N,\N,\N,\N,\N
25,175,1,0,0,1,1,100,15,0,0,0,0,0,0,0,0,0,0,99,0,0,0,6,\N,\N,\N,\N,\N,\N
25,176,1,0,13,0,0,101,30,0,0,0,0,0,0,0,0,0,0,93,0,0,0,3,\N,\N,\N,\N,\N,\N
25,177,1,2,0,2,100,95,5,0,0,0,0,0,0,0,0,1,0,43,0,0,0,6,\N,\N,\N,\N,\N,\N
25,178,1,11,2,0,0,100,40,0,0,0,0,0,0,0,0,0,0,60,0,0,5,5,\N,\N,\N,\N,\N,\N
25,179,1,1,0,1,1,100,15,0,0,0,0,0,0,0,0,0,0,99,0,0,0,6,\N,\N,\N,\N,\N,\N
25,180,1,7,13,0,0,100,10,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,\N,\N,\N,\N,\N,\N
25,181,1,14,4,2,40,100,25,0,0,0,3,10,1,0,0,0,0,5,0,0,5,5,\N,\N,\N,\N,\N,\N
25,182,1,0,13,0,0,101,10,4,0,0,0,0,0,0,0,0,0,111,0,0,7,5,\N,\N,\N,\N,\N,\N
25,183,1,1,0,1,40,100,30,1,0,0,0,0,0,0,0,0,0,103,0,0,0,6,\N,\N,\N,\N,\N,\N
25,184,1,0,2,0,0,100,10,0,0,0,0,0,0,0,0,0,0,60,0,0,0,5,\N,\N,\N,\N,\N,\N
25,185,0,16,0,1,60,101,20,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,\N,\N,\N,\N,\N,\N
25,186,1,17,1,0,0,75,10,0,0,0,6,0,2,2,5,0,0,49,0,0,0,5,\N,\N,\N,\N,\N,\N
25,187,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,142,0,0,7,3,\N,\N,\N,\N,\N,\N
25,188,1,3,4,2,90,100,10,0,0,0,5,30,1,0,0,0,0,2,0,0,0,6,\N,\N,\N,\N,\N,\N
25,189,1,4,6,2,20,100,10,0,0,0,0,0,0,0,0,0,0,73,0,0,0,6,\N,\N,\N,\N,\N,\N
25,190,0,10,6,2,65,85,10,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,\N,\N,\N,\N,\N,\N
25,191,1,4,11,0,0,101,20,0,0,0,0,0,0,0,0,0,0,112,0,0,11,3,\N,\N,\N,\N,\N,\N
25,192,1,12,4,2,120,50,5,0,0,0,1,100,1,0,0,0,0,6,0,0,0,6,\N,\N,\N,\N,\N,\N
25,193,0,0,1,0,0,101,40,0,0,0,17,0,1,0,0,0,0,113,0,0,0,0,\N,\N,\N,\N,\N,\N
25,194,1,7,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,98,0,0,7,4,\N,\N,\N,\N,\N,\N
25,195,1,0,1,0,0,101,5,0,0,0,20,0,2,4,4,0,0,114,0,0,8,4,\N,\N,\N,\N,\N,\N
25,196,1,14,6,2,55,95,15,0,0,0,0,0,0,0,0,0,0,70,0,0,5,6,\N,\N,\N,\N,\N,\N
25,197,1,1,13,0,0,101,5,4,0,0,0,0,0,0,0,0,0,111,0,0,7,5,\N,\N,\N,\N,\N,\N
25,198,1,4,0,1,25,90,10,0,2,5,0,0,0,0,0,0,0,29,0,0,0,6,\N,\N,\N,\N,\N,\N
25,199,1,0,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,94,0,0,0,4,\N,\N,\N,\N,\N,\N
25,200,1,15,0,1,120,100,10,0,0,0,0,0,0,0,0,0,0,27,0,0,9,5,\N,\N,\N,\N,\N,\N
25,201,1,5,10,0,0,101,10,0,0,0,0,0,0,0,0,0,0,115,0,0,10,5,\N,\N,\N,\N,\N,\N
25,202,1,11,8,2,75,100,10,0,0,0,0,0,0,0,0,0,0,3,50,0,0,6,\N,\N,\N,\N,\N,\N
25,203,1,0,13,0,0,101,10,4,0,0,0,0,0,0,0,0,0,116,0,0,7,5,\N,\N,\N,\N,\N,\N
25,204,1,17,2,0,0,100,20,0,0,0,0,0,0,0,0,0,0,58,0,0,0,5,\N,\N,\N,\N,\N,\N
25,205,1,5,0,1,30,90,20,0,0,0,0,0,0,0,0,0,0,117,0,0,0,6,\N,\N,\N,\N,\N,\N
25,206,1,0,0,1,40,100,40,0,0,0,0,0,0,0,0,0,0,101,0,0,0,6,\N,\N,\N,\N,\N,\N
25,207,1,0,5,0,0,85,15,0,0,0,6,0,2,2,5,0,0,118,0,0,0,4,\N,\N,\N,\N,\N,\N
